videoId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20
Vln2yuQR,1940,632,1762,5148,1231,1414,1940,3981,3752,3956,5841,370,1105,5068,5271,989,2160,5841,2328,1224
VlrYc2La,3462,5233,4051,4051,457,5880,2736,4384,775,5486,1216,3537,3537,936,5950,775,4613,3120,4339,457
VmGA30cN,1578,4488,2377,3157,4859,4684,4383,3114,4069,1578,3036,1007,2377,1007,972,4504,558,633,2260,5057
VnGYk0Oc,5450,509,5450,5916,4572,3498,4572,1995,817,17,5373,747,5516,1389,2440,940,4308,5840,5752,3119
VnRUBmyH,1821,2078,858,1370,1244,3293,5157,2283,2949,4063,949,977,1604,798,1789,5497,5899,4462,758,3216
VnozJiIk,2564,947,1016,4859,2306,5738,2557,2260,866,5538,4050,2875,5163,5178,1647,4446,1571,5612,4530,343
Vnp47zvD,705,4416,5701,3561,3900,5313,3900,4216,1621,4951,5429,871,5393,3950,6000,4364,2951,5579,1953,4805
VnuqmA0b,100,4834,5938,4634,1300,1661,1701,1701,100,4960,1604,4422,2664,1661,5319,2686,815,3423,19,4834
VoM2f1Id,183,183,2406,1702,2715,3972,4994,5277,3058,3058,3498,3034,5099,713,2120,5183,2088,3480,1464,5645
Vov7S5Xn,4761,1955,630,1052,2299,866,4269,1069,231,4727,5163,2303,5083,5433,743,5083,3256,135,3256,5984
VpBRdWsb,4831,4831,4642,315,4862,4826,158,2817,3406,5087,1301,4975,4826,3925,3073,799,3218,1089,659,47
VpEi8P3j,4084,4084,453,2909,1283,3245,453,1283,3245,2012,5528,1725,5233,3139,1507,5301,5486,5528,3141,3510
VpMhGrE2,5051,5051,4497,1576,4105,4726,5107,4451,2847,4726,3012,3488,1622,4220,792,831,831,4220,909,4656
VpOnl5ax,919,3794,4402,4497,919,1150,3672,5599,1843,988,3769,2567,1557,4081,3280,1256,584,3286,5599,4136
VpR4MAfg,1137,2003,5797,5702,3674,1994,4712,4768,4709,1994,1836,2025,5702,1383,3753,4197,4004,5544,1739,3457
VpzLhAOk,1185,1185,4379,3321,3552,976,3988,4674,2593,4959,4656,4674,3093,4379,1217,4205,4516,3552,4887,2192
Vqo4aOwY,5169,891,5169,4734,4274,4090,2921,5329,1198,4950,4733,2553,3437,3672,494,891,2021,4310,2410,5616
VqwpFfHu,5236,533,5236,2581,2701,4523,4523,992,4552,5972,656,3194,1863,1858,4560,102,4560,5967,1488,3194
VrjMUKHL,573,573,4897,515,4072,515,4897,2894,1717,5720,1040,5614,648,4419,2177,3026,1444,472,4761,3231
Vrlcbhvw,5564,1137,5177,5702,5702,1833,5177,5544,5564,3908,3907,5098,3907,3416,4281,1994,2003,508,4281,1174
VrvdPJQX,4627,2410,527,527,1792,817,4741,3672,470,2553,4741,4310,4402,4310,3749,494,2021,3122,3103,4627
VsFGQxoj,834,5128,4881,5193,4881,1476,4883,5193,5351,5139,3489,5139,3815,5128,5691,5689,1941,1243,465,2047
VsgGOdhW,4781,804,3614,5928,1765,5067,3614,4989,3203,1401,1205,5682,4500,4433,4500,4189,4781,5333,5420,2373
VsqNAYfv,716,716,333,63,3836,1356,5942,1529,5185,2770,4055,3603,333,2770,1499,556,2735,1499,2693,5185
Vsx10BD4,5948,5521,2147,5948,2682,1291,959,2656,5521,1414,5022,1076,1356,1414,5774,1027,1086,2031,3468,2147
VtXG5DPn,5482,5482,5147,5726,4849,1665,3931,4332,2649,3502,1250,4156,3276,4390,4332,1555,5508,2472,3574,5147
Vtw4k08X,5579,2091,3697,4780,429,490,5001,2342,744,1518,268,702,5891,3523,4518,385,5001,4115,3237,2417
Vu6nFSCs,1991,343,2894,5668,4641,1901,5559,2912,4053,97,578,4800,4973,1717,2852,343,4119,21,5818,3230
VuO8fLX5,4452,2403,4461,2576,2608,4439,25,5650,4567,5330,4183,4458,4567,2018,4564,2644,5378,3857,5218,4254
Vv85rZqY,2846,106,5666,3268,64,2000,4172,2122,2600,30,2473,884,5668,2098,2549,2846,3229,2441,1485,4097
VvFj6DEQ,5094,2406,713,1122,1920,906,3201,5779,3285,111,4016,2350,3196,1115,4216,2528,2345,3161,4249,3717
VvUGyn8o,4422,1701,1300,3639,2283,2150,2794,2129,4256,1661,2645,1475,4834,3688,5910,4834,1701,2835,4110,1919
VvmkMRLr,932,932,815,3018,3626,146,4198,2501,1937,370,184,4194,2196,1696,1206,2733,5855,5491,5227,5384
VwKfnAGa,5482,5482,1250,2627,4156,3276,1555,1250,3502,5037,3355,4156,1071,636,2433,4862,3931,2627,4944,4849
VwnXol4P,2681,2714,3756,5181,2278,3702,1887,3096,3151,5861,2323,1587,2139,3863,5945,3572,568,5822,2541,3539
VwuM5BYc,2911,3986,3079,5110,3737,4419,5144,4553,3519,4945,4337,319,2911,690,2142,383,5097,1658,4208,4116
VwyumxDv,967,967,5590,5539,197,459,432,5590,5932,699,5652,3597,357,640,5605,4885,1785,687,432,5805
VxB7JaqP,4929,4929,852,3264,5308,3264,3509,697,2244,5308,2339,988,1218,3509,3697,3995,3995,321,901,2244
Vy7Kjsmc,4302,4302,4611,4611,5882,4165,2870,2152,4997,728,454,4002,4847,5747,3522,5427,5717,5701,2418,842
VySRWOJ3,5194,3322,5194,3581,410,130,286,5801,3282,3034,3322,3840,2363,4839,989,5965,5260,3963,1515,1127
VzWQqAPy,3442,3442,2541,3704,5360,2843,5360,4893,1438,5338,3567,3656,1381,1862,1088,4563,914,5879,1933,36
VzfBDoER,4743,4582,3642,261,3623,220,2789,2352,3897,5523,1427,1459,1596,3529,3535,665,1301,394,725,2933
W0Ys2IfJ,1852,1664,4384,1725,1725,4384,4051,5464,698,1022,2791,775,854,3240,3712,3712,1877,5485,5233,3426
W0l3ac8i,1835,1835,2547,207,2844,5229,5675,117,976,3337,4104,5193,2157,976,1049,207,4037,3603,4128,5347
W1svoeJr,5367,124,866,1810,499,5376,635,5380,532,3157,3223,3289,1159,5214,3971,4984,5644,5062,4014,5057
W1zENUDO,713,5571,3285,2148,1650,1483,906,3972,3972,5848,2345,2578,3265,5571,2715,4898,4102,2287,4564,3285
W2AFZC8n,1379,145,1379,145,4077,1982,1932,2343,167,654,5530,4655,506,3037,4916,2011,3295,5681,3089,3089
W2H9JyD8,1103,1970,1103,2014,373,1546,1546,1707,3606,5590,1667,2125,197,2666,373,5268,3631,197,163,5977
W2sMRwK5,3700,4355,230,2722,4772,3700,3117,4355,1763,2324,2589,4326,3382,5520,2752,1280,3844,5656,93,5868
W37bTK2J,3790,3790,526,5777,5777,1745,526,4224,1962,3988,523,5347,3628,1655,3360,3321,2060,4551,2599,3832
W39JEgoc,2446,700,5794,2738,5251,1453,3364,700,2474,3225,3784,4361,2446,5742,4111,3936,625,2420,1390,1548
W3Qk5NIT,4143,5977,3573,2666,3733,4257,2368,197,2806,4250,2368,1241,4321,3238,1241,1707,5766,2125,4440,4823
W3optcDO,4303,5880,2086,586,1226,2975,2956,3989,845,1596,4915,1778,5733,723,504,3661,1712,5324,4859,368
W4jGFSZE,2720,3497,3339,1632,228,952,1816,5532,376,2947,2720,4170,3134,1285,2653,2180,4724,1891,664,2356
W5X2lKo8,1985,87,2269,2991,4209,2269,4778,5900,3663,5176,4511,3336,3738,1547,3279,2803,3086,2996,1207,3732
W6FfUTOo,4910,423,5836,2604,136,3462,3034,871,245,2160,1252,5961,1873,136,4303,5779,1183,2548,460,2524
W6ax85mP,1754,5730,1286,925,925,1478,2156,5956,3460,1053,3174,2042,1829,3275,3699,1286,4922,3947,2662,4079
W6dQrKuO,4257,4094,112,937,5605,610,424,141,5032,1556,5847,2470,3029,769,1639,479,1812,1307,2764,5805
W6s5mnKx,3406,5368,4937,1128,3777,3457,3276,4386,4130,1329,2206,5529,3080,1399,315,517,3717,4386,636,1844
W6yhjLz4,5430,4224,5430,385,1552,385,5935,3596,1522,2932,3523,2049,796,1522,5891,1254,695,1273,2097,1552
W7I3cfwA,5420,1677,4500,5113,5420,3137,5928,4325,5113,4342,3614,3614,4500,920,4549,4781,2809,452,3856,4002
W7YApFOB,1569,121,121,1828,1569,5429,3900,3795,4471,4369,4094,1679,1984,5651,2653,2356,5221,4125,2536,1285
W7tBcYMH,1207,1207,3047,4037,3047,5474,568,316,260,5731,3176,316,4176,1061,4206,2091,3183,91,2870,5004
W7wLaOfm,2564,1251,5083,5456,1251,2793,2855,1007,3554,2039,3893,3503,1041,782,951,2793,3774,1955,1052,2324
W80gqJel,5031,4993,4901,5210,3116,3322,5965,1073,4975,278,953,5148,2408,1854,2986,607,3793,1231,5771,3793
W8ByaUDh,4201,1616,3048,3429,5163,4238,387,2419,3289,1590,3720,4529,5781,594,548,4766,3410,2717,4766,1148
W8Mk5PeN,1750,1750,3272,502,375,5165,167,1974,375,17,2758,4880,118,5961,4610,4790,2936,654,5931,3824
W8Tu9Eyd,2994,2994,1041,4019,3692,2722,1348,5917,2117,5800,4441,3692,3813,202,1271,3499,5868,2324,951,1041
W9Qqxm56,1167,4383,4684,4367,512,4800,824,3640,4684,5447,420,455,562,3503,5465,5556,2859,1167,1065,343
W9dkreBL,1562,5815,1626,4990,5992,1821,4063,3612,5356,1288,3271,1626,5996,3798,2283,2840,5208,5493,5356,768
W9iyYgIs,4824,4824,4571,2505,4696,3164,5552,2887,3067,4848,4848,551,5552,3963,3067,5589,784,4571,2739,2625
WA8g2ksO,4864,2674,5777,5150,2829,5128,1856,91,5035,2424,693,842,5777,518,2367,1662,5231,702,3636,4083
WAUzdnal,702,1874,1058,3819,5638,2060,2424,1031,1179,270,5554,4942,1534,2060,4036,1381,2843,3572,3819,429
WAqt8evl,5802,3641,4757,2267,4268,3519,3741,5802,2114,90,3105,4354,2090,2114,1140,4354,5400,623,3741,2093
WBPSZEpI,1802,661,2041,273,3520,1760,2856,776,1802,3795,332,2390,1709,1752,1129,1412,1598,1412,2329,5782
WBicFLnY,3724,97,1321,4786,5265,4638,2894,2316,5890,1901,2519,5559,4786,1450,2207,885,1922,2306,2207,1562
WBrj4Yn3,452,5113,2013,1677,4189,5190,4887,3391,4176,5333,5446,1418,1293,5740,2954,3075,1797,5057,568,1330
WCFAmf4I,5299,3421,2813,4113,3980,686,4987,686,5396,5575,3891,2242,972,780,3759,4147,1126,4098,4973,2731
WCd4NhyY,5634,5634,3053,695,361,2904,4497,359,4711,3345,3341,4950,361,1695,3150,685,3582,3357,3274,1622
WCdh0eOl,1912,5167,3931,2482,1490,5020,5449,217,2482,4469,4316,2537,2044,3446,4361,5960,3660,5076,1067,3542
WDLxJCsi,984,984,5307,4014,5307,3070,5285,2793,1444,2813,3524,3536,1504,1620,1504,3893,2777,4973,5022,573
WDRGeXdj,3156,911,1307,1812,911,4479,1812,1118,3156,5766,1307,1475,4889,5981,5441,897,2115,4479,2462,2794
WEhTSsQK,5190,5190,4471,5776,3220,3350,3749,3277,418,3186,28,2448,3528,2638,1760,1192,2041,2559,643,1709
WElfM6oQ,4154,4453,1592,2322,5040,1923,3486,797,3441,707,1102,805,3788,407,222,2052,3927,2947,4724,4724
WF6ojlbB,4652,2175,902,2133,360,818,4861,2175,1656,485,3210,3526,2004,15,5535,2552,5557,4019,5428,2665
WFCTX9Bp,192,192,3714,463,1796,4109,3714,74,4238,4109,3654,4553,2501,1605,5220,2016,4615,2207,5567,3502
WFP3y6SN,1040,4897,4897,1040,5720,2205,2128,5720,5834,277,2207,4072,2259,1291,4946,515,3026,3503,1922,4358
WFYIq5eQ,1509,4305,3900,5873,3976,4349,5429,5937,483,2464,3795,5839,2572,5873,5393,3895,1569,1172,3419,772
WFhMHycx,1527,4416,1527,5600,3495,1816,1392,2355,5600,4635,1392,5489,5459,3348,5489,222,1598,233,4651,2159
WGO417qn,5508,5508,5406,1773,2746,3502,1800,4820,678,5858,2449,4123,5858,70,5147,3502,5406,5220,5854,1250
WGR4ThcU,4719,4719,1994,3451,2627,3276,759,3457,3451,4944,1636,272,1542,3104,4593,1670,4404,3525,3717,2627
WGXJnT6K,5320,3014,1864,4421,4321,4880,2413,5320,4146,843,2395,31,3462,5621,3604,2634,5327,5606,5610,1852
WGjCcIVu,153,2688,1131,224,3378,1793,2497,3806,990,224,4699,3402,3035,1131,3026,4395,153,1759,1637,1356
WH32DAgl,5540,3709,1814,3747,637,5772,1902,5585,1785,1895,2156,2439,1970,3747,2086,2952,4411,1099,4619,1604
WHSermFR,1299,1299,2866,2866,2332,5986,1483,2457,571,638,638,1169,4617,3046,2917,3395,2350,1878,1788,3262
WHXhD58x,5737,3286,3286,1080,4292,4045,4022,2612,4497,2522,2612,975,1080,5791,409,110,5136,4292,5737,527
WHZfoP9C,5679,3203,3614,1401,4173,5333,1156,4500,5859,1520,2211,2329,3892,3505,1765,3041,2953,4500,4399,3372
WI5TqZKE,3182,2012,4357,4303,1001,2791,4303,1946,368,1393,3476,586,2766,4503,3970,1388,317,504,1877,5233
WIF4l8xu,1880,5373,5969,3890,4443,3031,3316,3553,4189,1083,1979,2988,1336,3802,1223,2670,1979,1083,4420,4769
WIHnNaEB,4125,1161,4349,5133,3930,2799,4125,2709,976,3829,5029,3771,1837,5839,4417,2009,1509,1496,3667,4043
WISDf7g8,5051,5051,1576,2278,4524,4524,2541,3488,2711,2066,2843,5136,2862,2803,4145,2490,4674,3582,3789,5741
WIdcZQMO,1995,5716,3040,1678,4249,2578,289,4564,3635,1163,5887,4564,3361,484,1157,5769,5142,286,5196,3850
WIqspaoc,2867,5558,438,2102,1363,2504,2210,1311,5558,2781,5661,2504,438,3511,5911,3293,3914,4440,868,858
WIuQrnBk,2932,2829,1573,4752,3242,1573,2140,1476,3727,4127,2140,2047,2839,2225,1913,328,725,1655,3438,5449
WJE0y5nX,3171,3171,276,646,5782,276,1609,3219,3219,1609,646,4101,3922,1817,1412,905,4454,216,4427,4865
WJmBI1hp,4586,4586,3757,2805,3245,698,1216,2791,3245,5345,1725,377,1749,4828,3474,586,423,5485,5205,3283
WK4Nsyg7,3457,3457,5544,4001,4001,2981,881,3172,3685,2460,2230,5239,5461,5524,5239,535,329,1994,1675,2523
WKPdLmGu,5029,5029,4170,3667,221,5625,3439,4191,6000,4170,4349,3398,3829,5625,4125,1430,3398,3078,233,4364
WKQGXLeB,1039,3712,2025,5568,1749,1032,4685,5628,5874,1531,1833,1749,2805,73,5874,1507,1283,1498,802,5568
WKt1piQP,5807,5807,2541,741,2580,741,2296,2580,1429,4224,5338,3789,1587,268,2843,2843,4477,2955,1962,1942
WKxj3Fqc,3668,4675,385,5891,5891,752,1135,401,1135,3668,3150,2873,1957,909,1240,1552,89,3523,361,3913
WLfMYHKw,39,2956,4303,5733,2956,1946,2975,5345,4449,3263,1216,936,1725,4303,4384,5950,5836,5733,4787,3537
WLgQ8OD3,5730,2662,4006,3325,5454,79,2198,1785,4650,2198,925,2429,4894,3947,3699,1082,4738,357,925,4838
WM3bgI0j,4271,3731,5738,512,2385,690,3578,4553,5668,501,656,4557,4444,4740,4072,5097,1768,144,997,4019
WM79GHdA,3814,3814,3088,1582,3650,4195,900,4974,3088,256,3725,2282,1582,4338,1511,1762,5985,4195,4491,3215
WMSgf2Xr,3704,3096,3702,2541,3656,3702,2580,5338,2021,2278,4563,5181,4972,3766,1715,3965,3567,792,4972,5360
WMTC5tcV,5099,594,3937,3774,5781,5099,3278,3774,4642,1783,5781,2454,5479,703,5031,766,1002,4283,3410,1272
WMchXk5K,5528,5528,5486,3510,3141,4051,3462,3082,1664,3510,1022,3141,2909,3426,5233,1784,4685,5628,1725,5012
WMuqosh0,4277,5279,2834,5279,4277,82,2480,82,2876,5693,1170,3281,3452,654,1959,4060,3452,4643,3909,789
WN1y7k6l,4344,590,4516,3093,3093,1887,590,819,2623,4674,2862,1808,3799,879,3799,5252,5243,4105,4656,3394
WN2HAglM,3915,5261,4490,2830,3677,4492,4497,2289,296,4988,3428,321,4490,321,3071,2065,5013,4880,2830,2567
WND8uHcp,2426,2426,5821,1482,4161,3434,431,3434,3477,5484,5897,1469,2659,1726,2659,1863,206,1252,997,1469
WNFTwPmH,1238,1238,2767,236,3259,3259,4003,292,4252,4018,1337,2315,2315,3803,1783,5115,3765,1983,346,5115
WOKxSGny,459,79,4992,1829,4556,3226,4006,1486,5977,5460,5093,4619,1667,5730,4669,5847,1367,4669,2878,1211
WOTQfRnx,5239,5628,2634,2634,1507,2254,2909,1784,1675,535,2434,529,2434,1283,5239,2062,4785,1961,2524,2003
WOiDB2CF,5707,3580,5707,4477,3345,5001,4887,1088,577,268,5223,3580,4731,3237,833,89,307,702,4379,4379
WOyoKqFp,27,27,50,5483,34,2221,3422,440,282,3421,3724,5121,238,284,5178,5178,5260,2795,284,5198
WPDLdjkX,4386,3276,4390,1128,4423,4849,5368,657,3895,4555,3909,3406,1071,3771,2228,182,1294,2649,3446,155
WPbYRrGp,1421,5490,1699,4588,1690,3803,1616,2887,5997,3288,3130,3803,3990,5691,1918,3130,2039,2899,1037,2831
WQBI9zvj,3253,3253,2869,5104,3578,5566,5614,1211,2142,4641,2117,106,5566,5818,2484,2359,238,4412,2142,1357
WRUdxf1e,2858,2858,527,1198,748,3437,3470,2112,3357,4497,3913,3437,2592,3357,1080,361,831,527,4497,4782
WSN4P1i9,3786,3786,2556,4533,1490,2778,4309,3430,5551,2118,5551,4316,2622,2471,328,1490,2290,4971,3319,4373
WSmRXx5G,3736,2423,506,3736,2011,2423,605,878,1948,1454,1325,3604,2824,2107,1325,4328,5697,3805,5098,1833
WSnh3MVj,839,839,491,5027,962,1284,525,1284,2044,3490,217,730,1694,4720,3121,789,4784,2999,4612,1733
WToYNnAF,1456,4992,1188,4006,4460,1394,1644,373,1152,2414,4650,357,1152,3612,4348,4344,1486,243,880,2388
WUQs0TeB,4215,2215,2046,5640,5416,3326,1044,524,524,1418,4895,2531,29,4835,1599,4895,666,4871,2685,4610
WUaPc40q,3616,491,4673,5606,3750,4312,232,4924,5722,1454,291,2423,3750,62,62,2482,657,4673,2423,899
WUcqZLua,3469,3469,3331,1365,3331,3119,4773,4475,847,4631,2404,334,4870,5465,2197,1446,1365,5099,812,594
WUfBM2H7,897,925,4243,3084,925,897,2042,1855,2439,2892,5454,2156,3174,4415,2168,5730,1286,2429,3460,3612
WUpmd3Kk,3430,4127,3833,577,2471,3472,4164,3580,3833,4971,1698,1891,4164,3345,4349,1031,3472,2309,5338,3459
WUzPdQG7,2295,2147,2925,4928,2113,4536,5939,1086,1570,4097,5939,4798,2059,2020,5755,4142,196,934,4172,862
WV2qit1b,1049,1178,228,842,228,1558,1049,365,2174,2577,316,3438,2560,5105,5583,2258,575,3873,1558,1978
WVaG2y6U,673,2476,798,5518,4908,4410,3607,4990,1195,3501,497,4462,406,3397,5658,4380,5951,4522,3607,4522
WVupgHYD,4765,4560,2744,4560,3642,1236,5660,2409,4765,5178,5065,2989,2908,1427,2815,2045,206,1488,3778,2381
WVzZlFRo,4410,1533,3417,2370,4410,1782,100,4418,169,169,1635,100,1997,2487,3693,2645,5319,1477,2389,4634
WXAL7xIF,4348,4992,1015,4079,1053,373,5981,1118,1152,1394,4006,3397,1180,1015,1394,1367,243,985,973,2439
WXPnLYuj,2733,4485,5326,4496,246,1301,4346,4496,1706,4158,2624,5688,2017,3948,1945,5688,5852,1077,3135,4485
WXTwDqlk,5891,5891,3523,1387,385,971,5888,1282,702,3523,5269,1808,4516,2623,3491,833,5060,1387,5207,399
WYBd6t1r,1796,1366,1796,4144,654,3502,3089,3865,2802,4144,4123,2116,654,1366,5854,4643,5220,2660,4623,3731
WYeELwy0,1877,1877,5084,5556,5723,2882,1097,4218,933,3737,1538,933,3654,504,5593,4071,1605,4915,5021,5668
WYk7V5ew,4349,4549,5540,4549,3454,376,2809,3454,3137,1719,939,373,3387,211,2373,5839,5822,2309,1509,36
WZI7yFOG,3486,473,2995,5065,298,5760,2578,3635,5760,1718,4482,3039,4031,3361,3820,2658,1084,5152,1980,3675
WZdODNEe,4613,2423,2423,1303,4286,457,5880,3476,1470,3462,4490,5468,495,4706,3112,5468,495,5254,5381,1877
WaDKcI6b,3154,3154,108,2092,5239,4664,1110,4092,4886,1338,4886,2181,5966,5880,349,2423,3685,329,5949,844
Wac2ilV5,5035,728,5035,1585,3213,5914,4764,4302,2001,4125,1517,4558,4370,1886,736,3388,2577,1237,3713,3078
WaoR8xNs,2933,1980,5483,1748,1515,1459,2933,2381,1748,3651,5538,2813,665,5559,5178,3421,2815,4743,5380,499
Wb60ZYUA,3025,1021,780,5581,4767,4767,617,5163,780,5581,1536,3354,3384,2813,5433,2142,2467,4133,3891,3384
WbDkZT9m,1381,1179,2436,36,374,345,3093,2139,2323,1381,374,75,1088,36,5839,1698,3093,3232,5735,75
WbayPOA9,4098,4098,3843,2298,1444,3003,2600,1713,2710,2549,2117,3003,2194,383,5795,3980,2015,2600,2710,2194
WbzNq2Sg,1847,1847,4396,903,4396,2460,5403,2634,4001,903,5461,39,2634,2833,4886,2736,2736,5407,5722,3462
WcE2jINX,5789,3163,5789,1766,3823,1017,4516,5231,5207,4083,2593,3300,3093,2913,1415,1057,3236,5207,475,4656
WcxgDyA9,3929,3929,2853,3369,2350,1542,5627,3018,5779,1702,5779,3072,926,247,3330,3369,5524,5129,1252,4958
WdGZBkIY,879,3093,4717,879,590,1282,4036,590,4717,5207,36,1282,5223,833,5360,4305,5252,4763,3277,1412
WdKo01mS,5118,4410,4064,1154,808,4908,4647,406,1326,3666,4380,366,4418,3417,5518,3010,4587,5081,3221,4385
WdisNYuG,3240,1008,1498,81,5754,2566,5485,863,1749,388,5628,4828,2025,3283,2805,1047,5485,775,4394,2153
WepMPKTw,1084,1084,3972,5571,4512,5365,5069,4512,2018,4406,5547,5547,4401,5330,4102,3196,5916,5069,3040,2148
WevipnRg,3651,2016,5538,2016,5538,4917,315,3256,4269,1672,4743,4129,5163,5003,893,3723,4529,2221,4633,1605
Wf6avd0z,1794,1794,5649,5649,5708,3879,3516,3762,643,5257,3949,488,4294,3949,5708,4998,3392,2353,3762,613
WgeEBYrk,5776,3166,3381,2348,643,2144,2585,5603,399,482,3972,4628,4724,5450,1760,3899,2631,209,1752,4241
Wha5zqJ6,231,231,5834,1504,1444,4098,403,336,1504,2894,2259,2894,2710,1922,3536,4660,2710,573,5842,5842
WhcvGK1r,5221,270,3115,4036,3115,4349,3953,4714,5085,3386,1569,41,4532,1412,5845,3795,4549,5839,976,1360
Wht8Mdwc,4210,4937,2687,4210,3860,3611,3382,4904,754,421,3783,3706,2505,3587,230,2315,4021,4016,4571,2589
WhwvySIA,4058,2873,4411,441,257,5013,4462,4380,4411,441,4617,1079,631,3271,1300,3001,4637,858,4927,2455
Wi2IaxQg,4204,4204,1229,5492,3429,2826,5209,287,5621,4683,49,2823,339,1996,4337,1045,5574,3476,1944,5729
WiU20TXr,4224,2354,3853,976,1518,3522,2367,2309,4518,4164,2309,5385,2929,2414,4971,4379,3244,2258,2615,194
WiXJC1sA,97,1647,5162,2852,4450,4800,1647,5162,1991,4049,2894,5191,5818,343,5668,4946,2590,3888,933,2069
Wj02AUdp,1855,1152,2934,243,373,580,1367,1804,4440,4556,2915,1015,5956,5467,1970,5455,1625,2915,373,2078
Wj36kINK,594,4498,215,3168,3453,533,3184,1539,3901,2507,958,3322,2619,1756,4287,3901,788,2849,2155,2507
WjMlQD7f,4264,363,2091,1359,4264,3438,5739,5398,5534,4239,2903,2691,4373,1273,4239,2091,2049,3596,3662,2418
WjPhinEa,720,4511,3996,3996,660,2244,5308,3292,321,2803,1787,4793,3292,720,1358,4793,671,5012,2269,671
WjTAfzJq,4683,5738,4130,4683,2912,3961,2485,5357,5104,3648,4444,934,1769,1774,3816,5668,548,3648,1769,180
WjXsi8PT,121,121,946,1194,1569,1813,3115,5937,4514,79,2754,4305,3795,879,1649,3398,600,1933,4471,2239
WjhaeL62,982,982,2008,5482,3344,5758,2008,3396,3974,2460,2586,5147,4118,5686,4663,51,291,1684,710,3257
Wk4TqpdG,5116,612,3303,1803,4779,4887,2966,688,3993,1803,811,2711,5317,1537,5353,4563,5670,5116,2090,1681
Wk5oLVA0,1591,1753,1591,3867,4016,269,3867,2099,304,3366,2447,1975,2447,5094,1918,460,3161,2458,1975,1169
Wk8vYO9u,2832,2425,2184,3772,4334,2698,5271,5198,2219,464,4166,5362,5841,5271,3070,3780,4974,2116,4820,5756
WkDR6Jwj,1216,3462,1022,3476,1022,5528,5012,775,1784,4603,1216,1716,5233,1283,308,4384,2909,377,3510,5486
WkhGAr5m,4763,3520,3348,3095,233,4416,477,5292,4500,3495,3277,3495,1462,5735,2861,233,1816,1031,2436,1279
WktvUrgZ,3082,3849,1836,3849,3712,3082,1507,619,4689,4051,3476,5544,5568,5301,4425,3767,3757,4051,453,377
Wl7gSsnh,1482,3898,1277,1005,1465,1277,5631,5249,5821,3956,1482,1005,4420,5041,718,1465,4802,3504,2038,3351
Wl9srJ5T,5924,1565,1350,3623,5256,2610,5821,2081,394,1388,2081,5907,4197,5688,1466,5575,423,1265,5417,104
WlBwFngU,2243,4617,5934,3928,5877,3838,434,4678,1154,5518,1292,4990,3001,4637,2243,1269,858,257,5372,2842
Wldy0Jpb,2025,453,775,4051,3712,3757,1393,2025,1393,5950,5012,4051,775,5628,4084,453,3537,5233,457,1216
WlgIhQMr,5318,2249,4656,4516,4691,2192,3823,819,2192,2249,5418,2623,1808,4959,5554,3093,3988,3321,4400,3163
WltJjdVk,3072,3072,2526,2018,1364,592,4287,5548,5361,2607,5711,3194,1676,857,4123,533,247,1063,997,788
Wm5jViUn,5960,5167,1634,4453,4558,4558,2778,1359,2572,2801,3319,2273,597,3616,5583,5449,3438,1634,2414,328
WmZshcKT,1298,4710,3343,1676,5260,5362,2170,1831,3247,3260,3680,918,3475,3307,2552,1298,2893,2893,3230,2435
WnVuDT7L,1504,3893,923,984,1735,3127,1620,2793,951,3926,1931,50,1620,1827,2128,176,499,1414,5022,2643
WnYU1fbk,2329,5186,216,5679,3922,2329,3219,3171,2499,1599,1520,2050,469,3553,3412,2180,4471,2943,4427,276
Wnwec9MT,280,746,3409,1191,2396,1064,5497,5944,868,2278,2150,5815,366,2718,708,4922,4444,1064,853,2205
WoKEBhVl,5922,1183,288,288,5723,1960,1077,1503,2671,2885,5922,1503,4206,3935,3485,5258,870,4941,711,4485
WoKRmCZk,5833,5182,2328,3645,4562,462,1037,5331,333,4670,3267,2498,5562,4670,1421,2032,1025,694,2260,1356
WoZg1y2U,5963,5905,3422,3422,2590,187,4694,5135,826,1735,4598,5890,826,1159,187,1952,5890,5376,1274,1676
WojQ5A6b,3730,3730,887,1193,3602,3111,3429,5217,2357,3268,981,196,1914,2122,3887,3111,981,1193,1588,767
Wp8rvP9N,3541,614,2872,422,3378,3531,5958,56,3466,1786,614,1045,3077,2380,3503,1449,1388,5059,2183,5942
WpEmji4J,2479,3536,2894,4487,472,3759,2894,1126,231,5842,231,1444,2479,5772,5299,648,4761,4487,4727,504
WpRXoBNd,1961,2314,5628,1507,1948,4689,4425,5974,453,2335,2634,4755,1651,777,4102,5628,2062,3033,2909,4866
WpzumFwM,3944,1558,4483,952,664,3829,1632,1632,1524,1643,3085,1558,664,4891,836,228,4359,3335,1891,2560
WqQmDGEH,3674,4425,4755,5702,3674,1507,115,3426,3270,377,5301,2318,1133,5510,1725,3875,5301,4197,854,5954
Wqd6k3I8,1923,1527,5495,3246,2514,5495,2727,4724,2947,1336,222,2180,1592,2779,3312,1422,3339,3899,2631,4096
Wqs7eNuz,3542,5808,4307,3542,5808,3521,5704,3994,3225,1149,581,1705,650,461,3964,232,5553,2037,714,5306
WrAoJtPY,1137,508,4937,1948,5982,508,5982,5886,2990,3447,3282,4387,1665,5342,1325,165,5295,1665,2016,1104
