videoId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20
ZNYeSlvj,1203,3089,730,1945,1111,4963,1144,5434,129,2206,118,4716,3240,5517,3067,950,4152,864,864,74
ZNmGt8x5,2359,3746,2564,1169,4777,3905,4901,1258,2899,2562,1169,292,2142,237,1713,5337,1713,266,1871,5063
ZNq0ljgh,5337,130,4484,4450,2899,3089,5730,3895,1945,5691,730,3057,73,74,3581,5434,1010,4530,4073,1629
ZO0xjSI7,5045,5045,5478,5478,3257,745,2633,143,531,821,2633,3429,4465,143,3963,5487,1617,175,4431,1399
ZODcNsgr,2195,2195,5911,1177,5938,5090,5114,3342,5090,4410,19,868,2543,4410,4983,4575,19,4753,3693,3836
ZOJRNYzd,2537,2118,2556,2798,2537,5534,4517,5167,3616,1573,2043,2798,3430,2622,2414,1634,4496,2940,328,310
ZOVJ1rFU,5137,2208,4086,5158,5663,2848,1492,2728,484,5673,5158,2208,5050,5532,4331,4309,5367,1559,5532,4984
ZOktVBAy,5923,470,178,721,509,4437,3461,17,209,2211,5232,3480,3766,1974,2522,3889,113,178,3461,2154
ZPIwc2dA,3851,445,5778,5501,3434,5892,136,136,5645,539,3880,2426,1542,1339,4788,3574,3574,4600,5501,2819
ZPkuFJio,1592,3312,1102,4724,1336,1592,3312,3246,1817,2188,3134,3892,2930,4724,3740,1520,5908,905,5679,2930
ZPnOTgYr,1363,1363,2210,4058,4064,5658,588,1311,4983,2195,19,3928,2102,5815,1419,2821,2476,2195,4440,3938
ZQD1yFu9,1917,405,591,1378,3944,4514,3345,2137,2514,5697,2216,4937,513,3151,618,5171,4092,1451,2720,4312
ZQYmHG3I,2047,4027,4111,254,1594,581,4312,1886,4550,137,4027,2515,4913,5642,5325,3286,650,650,3528,3977
ZQoVi8Kg,2129,4678,1554,820,5219,1661,1425,1154,853,5219,3947,5877,2718,208,2156,964,5452,2878,2054,498
ZR4PENqb,1662,5321,5067,2941,3237,2021,5360,4206,649,254,1360,2261,976,2877,5529,1243,2468,5360,4763,5358
ZRV7dfNe,5859,283,4241,5673,4213,2755,4433,3019,2861,1335,3145,3505,4213,4871,1146,3031,2597,5782,3031,1828
ZRYTWtXr,4724,1592,1336,1974,2631,1035,4794,5174,1134,2727,2930,2930,3134,1101,4216,3927,5373,3246,1828,5655
ZRjiVCc9,5711,24,1678,5711,5809,1565,1364,5700,540,5080,2578,3362,2578,823,857,1510,3852,102,1126,2222
ZRxcsYW0,575,2761,1580,1208,4881,4881,2844,2594,4818,2271,1971,3244,2550,2418,3727,3052,3344,2367,4209,1834
ZS2Xxw9v,3899,2180,1457,2137,1157,2366,5514,5326,5459,2856,5481,2575,2366,3152,1360,975,2801,5635,5514,3345
ZSGXdq8O,1854,1922,220,986,1472,402,2374,1645,5880,5644,3390,4144,3025,56,220,3527,3638,1285,3943,2104
ZSKcs7hV,4029,4699,5720,219,4446,1189,2000,3566,1922,1463,4172,1117,2483,4021,1117,5021,30,1960,4311,4921
ZSQjshUA,805,4865,1157,5370,1853,2144,2382,2924,5571,2828,4513,1123,4870,5643,5040,4099,1464,956,5370,688
ZSesxb6d,1879,1233,5024,2869,166,1916,2798,4543,2544,1996,2869,5440,277,4679,422,5158,2549,3411,1996,4949
ZT60qzEB,3737,724,1507,793,3737,2254,818,2610,2067,2821,724,2067,2295,4980,987,2008,5726,2003,1749,4892
ZTDCI7V1,1474,2222,4598,1748,1007,3422,2665,1069,3252,2916,277,5622,1480,2665,4986,1596,1126,187,5465,1735
ZTDkv93o,3247,3793,278,278,1831,2408,1414,3587,3765,2452,2435,3793,3539,5968,5137,1831,3650,5589,3893,5721
ZTKNfx1l,5293,478,1237,478,1201,2650,3907,1465,2166,1883,2425,2650,2166,5975,3851,1237,2634,3907,675,136
ZTUfptal,868,366,3914,5497,5915,4983,3010,808,3798,2102,858,3397,2242,4647,5773,1075,2949,4647,3693,798
ZTk6EsHQ,1306,1306,5196,283,1310,4794,3108,2811,892,3635,1310,283,3040,5657,4249,892,3311,5196,1181,3890
ZU1OWbIu,5497,4647,1064,366,1177,3928,2648,2150,858,366,3010,2278,4237,2915,1177,3221,3397,5815,5157,3397
ZU2xe6GY,218,1681,2261,2955,5435,5254,5251,5145,2246,4764,4773,218,3495,5035,4750,3277,3976,4532,2083,3762
ZUErbvNM,4690,3947,1593,5503,2156,5096,2662,1782,1244,2923,1554,2992,125,3493,4678,1118,2835,4617,2878,4805
ZUWJVkls,4393,1192,3726,405,2138,2138,2515,4938,4773,405,4393,1219,1153,1978,4343,4840,4750,79,406,965
ZUrhMxyN,1978,2104,5210,5763,4805,1903,3087,1002,1302,4144,1220,1488,125,3571,986,4815,1220,1236,1485,1918
ZUtrbkRI,2269,3663,3663,2269,2929,2780,350,2803,4082,5149,3732,4735,3336,2159,4511,5676,185,4241,4885,3336
ZVP1sznX,4465,4748,5916,3781,4631,847,2657,5578,1339,1964,4975,2638,5553,1115,1788,5916,5921,445,3257,1964
ZVU9nhNJ,3031,4443,3890,4443,1586,4454,5859,1586,3316,214,3821,1613,2988,1880,4454,1520,3312,1817,595,3982
ZVXGicSf,3835,1884,5911,2821,197,3524,5455,4444,2521,3524,2610,4246,3061,1943,4250,5083,3117,5559,5829,4838
ZWBt7khC,4475,3951,923,2636,804,4302,5324,4813,3206,3236,5299,5404,2539,2968,3206,3334,4300,5526,4300,2383
ZWMclg80,262,1706,2829,1799,3474,5688,466,4915,4701,5409,437,5861,1350,5282,1798,1255,4613,2058,630,504
ZWXSxOL1,589,1604,5044,2110,4017,3400,415,3066,3027,67,3249,5323,438,438,1841,4626,3432,4110,3216,589
ZWquToYg,3113,5227,4957,5227,1421,2015,2953,1350,1850,5403,2874,103,571,2292,5354,1684,4472,3188,5027,1852
ZWsjFVBK,2159,4121,4082,2772,2269,3915,4165,723,3516,2445,5621,1221,3630,2081,4043,5055,1350,5294,3062,2367
ZYBul1OW,1735,3468,5465,1291,1893,4464,3190,3267,3009,5127,2859,4679,811,2656,1499,2549,2916,782,5890,546
ZYOKA8rz,5976,3321,1058,4379,2843,2862,3702,3795,3075,4224,1704,5976,4711,4125,1891,5379,3988,2257,1058,3449
ZaeEIKBs,3798,5773,2466,5938,4336,3775,4336,324,188,3558,868,188,3198,798,3798,2466,5773,4265,2150,3004
Zav0JthS,1992,2971,250,4007,3402,3665,3228,505,4997,682,3648,5724,1037,4301,4056,4789,162,4254,3847,4252
Zb0uWpIf,2714,173,2695,2113,1665,2041,874,5953,1602,5411,336,4262,4970,1605,4384,5003,3188,1710,1991,5003
Zb47JvXh,1086,4032,4364,1991,2473,267,5954,268,3437,5566,2041,5953,1775,990,5867,4970,3053,4800,2128,3300
ZbHXOm2M,3711,5409,2865,5695,912,5409,1730,2865,4485,2395,4697,3438,2887,4226,1839,1149,1839,2788,3474,2055
ZbJPGLFh,5982,5982,1507,3915,2254,724,423,2755,172,665,1780,3642,165,3985,4985,3604,1863,2335,2254,4615
ZbTyLsSx,197,2277,1491,5393,4125,2014,2367,4361,1363,3212,5815,257,1941,2625,4707,2641,5231,4082,3735,4725
Zctde5Mm,65,751,4123,3776,4746,2393,3776,435,3252,1162,840,551,510,2451,1171,3963,4166,1480,225,848
ZfY5uDFW,808,875,2086,2892,4066,2640,2878,2123,2640,5540,853,2321,820,611,3024,2086,4117,897,2129,2786
ZfcIDs0g,751,5563,543,543,4528,983,225,623,2480,5962,1844,1099,2963,2974,623,4615,2007,4347,1128,1077
Zg3BIyvX,2068,3515,1546,756,3359,3349,3226,4992,2402,4348,2431,94,2521,1103,4579,3273,1099,2014,1546,5585
Zg9N5asM,311,5801,5921,2709,5532,3115,3962,111,906,311,5937,2709,2898,2754,2406,3613,1649,4033,2149,4125
ZgUPVR21,5743,3344,5272,4583,962,4583,5743,2684,2034,3636,3452,1971,2146,2684,883,883,3451,3344,3121,491
ZgUnE86s,2029,3337,4395,5490,1842,1576,363,973,2714,4370,5153,803,223,5893,5594,1626,4461,3337,376,1975
ZhCU84ik,957,4810,2646,2114,1654,2046,1823,5052,1798,1702,4262,3055,1654,5052,473,5342,3106,4660,3799,2384
ZhubQfcz,2677,364,5647,3333,1907,5412,5630,3634,5723,341,2526,3828,739,3329,2384,2713,1798,2109,517,3333
Zhv6iUkn,2603,1878,706,1551,5166,4471,4109,2616,1552,1088,4564,4565,1851,5314,375,3945,990,267,1837,941
Zi1xmeb5,2894,2479,4487,3759,2894,4487,21,5511,2479,5559,4767,4727,1126,3036,2797,3006,231,2221,472,4119
ZiAlvRO8,421,2633,2633,3378,3382,4210,4624,556,3382,1763,3024,5478,2823,4904,3229,4900,5819,1996,3117,2625
Zid3VU8N,3729,233,5186,1412,1968,4791,3368,661,5186,1679,1462,1968,991,3795,4651,3729,5292,4173,1194,2947
ZiovIAwF,4330,5980,2690,1005,1005,1465,5074,1465,5271,2459,2591,4804,5041,3852,5074,278,4046,2690,5041,2578
ZixcrYbj,298,5612,1516,5142,3520,3763,4593,3954,1373,4734,4734,4055,3520,2345,2908,5582,4056,148,828,670
ZjFVe2kH,2698,2908,1373,670,5475,4536,1866,3520,2931,5142,3954,505,433,2645,5853,5119,5582,3763,2781,1373
ZjIsP7wg,5267,3847,2928,669,1373,578,3847,5407,5872,5267,5794,2908,3648,3919,2056,5582,1353,5582,3820,4910
ZjUDr5I6,2971,344,2928,1575,5410,4799,4799,2928,2971,3665,4175,5780,304,4795,1373,4128,4351,3648,4129,4078
ZjYOPzBC,4363,1609,4685,3956,1313,1304,2486,1227,2127,5411,1975,5793,2599,1873,3053,4384,1567,2788,4685,4542
ZjYewsHu,5825,5854,3665,2976,3329,4252,1992,5825,5696,2976,3486,834,929,2695,1800,4555,82,1606,298,3589
ZjhigMb5,5854,4301,5602,4786,474,1065,4299,1683,2444,4811,2568,3530,1908,4694,833,8,416,2615,1813,3073
Zjt5D74V,3951,348,3206,4302,804,1224,4399,3953,3206,5324,3155,5007,4603,1228,3811,4395,989,5985,1224,2782
ZksM3Vj5,4767,4767,5344,5214,419,5104,2869,2221,5668,4426,2894,3258,1211,5559,3006,5104,3891,4487,5214,5666
Zkx3P9Wg,3071,1386,509,5616,4953,4794,5737,4953,178,5498,509,178,5820,817,1116,1584,584,2496,4465,876
ZkzaAnNJ,5127,731,2637,3251,2911,3111,4679,1187,731,3258,3251,383,5979,487,4679,2693,1689,4327,2549,5331
Zl7JLTB3,3320,15,191,944,888,2004,3343,3320,4977,4444,3070,3251,4333,2626,2665,888,4304,3986,4333,3256
ZlARi6Sm,2271,1339,65,5715,3319,897,1439,845,4411,5041,5673,1659,4373,3481,2471,1,5495,3642,2597,943
ZmVco13W,623,59,882,5836,4949,2511,4615,5559,2441,2693,1327,277,5097,1595,1712,676,2598,5511,4085,422
ZmWCg5Ub,4784,3267,2586,3767,4704,4704,88,4421,4712,4784,468,1779,1432,2586,2460,2413,839,3172,4386,3636
ZmeJkCra,225,1162,3776,2735,556,556,3776,2735,5331,5400,715,627,5478,1727,322,225,2075,627,731,3023
Zn9tgfSJ,218,3495,5481,218,5339,4514,2955,3277,4995,3224,5932,3277,4514,542,4689,3598,5935,1240,3151,3610
ZnD8bI4B,3637,1554,79,5452,1978,406,3637,2330,3224,125,5877,4938,2130,2914,5057,4678,498,820,4548,2179
ZnG9b1qT,621,4172,3948,5956,3139,4011,4391,125,5135,981,1899,2288,4683,4391,4445,1317,1960,3566,1740,1646
Zo8aXf4C,4143,1719,2529,4931,208,4312,1554,3761,620,2661,4550,5172,749,2129,2129,1118,5172,2019,2529,1404
ZoRWlviC,4377,5749,5397,4453,4377,4328,4453,4971,5975,2728,1049,4005,1777,2959,3577,4037,365,2481,1971,1835
ZoYw7tWL,1574,1574,1613,2632,2632,595,2336,214,3316,214,4294,4182,1102,3160,3031,5159,3890,4294,1613,1586
Zp42YTmP,5173,2447,2447,1104,4432,4086,3979,3642,4882,583,5173,5364,569,2118,1680,4296,3406,4390,2118,2491
Zp7drB8b,1614,3683,3407,2196,5425,3626,3407,3626,3616,1963,545,2196,3683,3646,232,2447,3542,5749,1753,5425
ZpWmHz2D,3967,5987,5987,4520,1407,4520,1460,3906,2390,3582,3967,122,2362,5002,3203,3934,527,5133,117,4836
Zpf3oyc0,2724,201,3685,201,3214,917,3464,5315,5163,2361,671,2724,4529,3783,4642,3218,3058,5901,73,1945
ZpjbJOae,1424,73,4147,3068,170,3783,4936,5163,3068,5852,128,128,3818,43,3632,110,5463,4503,4158,5063
ZqnRV13h,1812,3699,2886,1200,927,2168,85,3628,4415,927,5730,1204,2863,5847,4218,3705,2741,3631,4382,4460
Zr1S7yHd,385,5251,2047,4170,1681,1243,3016,1564,3318,4551,1808,2261,1886,4764,4550,3528,3180,3790,2245,75
Zr3fKwHo,1472,5548,56,5886,4498,1720,3846,2895,2815,5644,1388,3846,206,4030,2155,1577,5761,3566,1487,2093
ZrOmIpeL,649,5880,2083,689,2572,5529,2262,4040,2692,1662,5251,2083,5247,3476,649,1930,3591,5468,689,4206
ZsBe7lrx,208,2571,4259,3476,719,785,5209,1529,5885,4029,4394,4749,4118,2617,719,3948,619,1930,4996,4028
ZsIP9CKa,4027,581,4027,4550,1062,4550,5371,4111,3762,714,4312,3977,649,5971,1886,2047,1062,5321,4866,4312
ZsvItSbf,3238,1367,1152,4876,2878,79,4513,853,5804,4291,2686,1554,208,4100,2617,2156,3597,4143,1152,4291
ZtDYxwVl,2660,4274,4773,2137,3459,4170,549,1636,4925,4021,195,3825,5021,4671,4259,4825,4574,5514,2802,1183
ZtNm3aLD,690,205,617,582,3792,205,1030,2179,2576,3692,5022,4937,2852,4098,4279,4260,2467,3223,849,5057
ZtReOk7B,4696,5831,3720,1025,3720,5826,5728,5780,1602,973,473,958,2383,1226,2128,921,1088,267,5141,4451
ZtUkDd6w,770,1544,5154,77,3113,1544,5593,3303,1090,2039,769,4563,2291,376,5723,2969,5324,2202,4665,2429
ZtYpU5G9,3666,3920,2952,1814,5669,174,1730,3620,5282,3734,1902,2652,2882,1730,2952,1604,2932,4733,4135,4864
ZtvU6oXN,706,705,4109,5489,3585,2603,4383,5887,375,5953,706,3799,4109,2853,2016,2953,1878,5314,4883,5693
Zu0MGXYV,5665,5925,3052,895,1178,3244,5717,575,3052,5925,1514,5937,2418,1208,1217,1875,1178,5560,5937,13
ZuQUvsrz,3738,3518,3941,477,537,4203,4417,537,4203,2929,4388,5187,3173,477,3738,2577,5735,1058,5231,1514
ZuUV4cP8,5738,2557,3420,2393,2494,2393,510,3382,3503,5465,551,3963,2090,5655,1159,5967,5393,1648,1648,1480
ZuYAB23N,5427,3522,5427,2870,1237,3522,3545,4899,101,2132,3386,3047,3684,2132,1700,3279,4037,4899,4037,4044
Zv1fiGp0,2660,2093,56,5021,3566,3969,5100,4689,4193,1577,5452,1320,5548,4095,1463,5886,2457,4012,2852,4574
ZvqEoB3y,4001,3591,3525,4009,5468,4009,1662,2356,4907,5468,4551,2691,5030,253,385,254,4548,5251,46,976
ZvtlCDbV,5910,1118,5452,1191,1661,5877,1154,2835,768,2617,4291,1782,3493,5804,2786,79,4690,820,5172,3861
ZvwhdJ9p,4773,2261,3863,966,3164,36,612,5254,1681,5360,2966,5145,10,3103,4263,2245,4532,1240,5131,3016
Zw5uc09V,1128,3427,2974,5563,2010,3574,3344,5962,3963,3987,2416,3225,483,2493,4465,2034,4829,1579,3243,4103
ZwEtyvk3,328,4377,1573,1573,2107,328,2367,4377,2841,325,4576,2414,1856,4971,4768,3492,489,4316,2107,365
ZxEwmJLu,946,3398,3942,3381,1050,4335,233,171,1194,5782,1828,1828,41,4648,4122,5651,5429,1679,994,1462
ZxOGUK6u,182,5167,182,4390,3717,198,3636,396,3696,396,2447,5664,5524,3107,3979,3322,1155,4528,5524,4329
ZxSXiqr2,1961,924,4924,1601,2882,2968,2444,4222,681,3154,4222,1536,3677,4396,451,4211,2566,4924,3073,2953
Zxc120Ql,5582,4128,2866,4799,973,505,4525,1658,5120,2866,3719,4799,5779,5441,4129,242,4461,1575,3586,1037
Zxz4cYGM,1610,5754,3177,4796,2943,4786,3157,3887,1314,1852,3188,1993,5227,1065,3219,1314,5565,5818,4786,331
ZyMowmC4,2058,827,352,3486,3157,1166,2400,3028,4923,5076,3028,3620,3235,5785,2765,3535,3124,2535,3183,3953
ZyOhl4nG,1336,3927,3405,5859,3927,3405,4433,28,2930,3708,4851,5010,1973,4272,5651,3246,1520,3381,2631,3802
ZymwDNbg,5844,2912,499,4295,3578,284,4202,2912,97,4053,2259,1021,499,4991,3375,5125,2259,4767,3893,4295
ZytzMlO7,701,701,5465,2621,3063,1356,522,3503,2688,3063,2897,2621,333,2494,2750,333,1588,1355,1876,3558
ZzK1BIqA,366,808,3212,798,5497,5519,2242,602,868,2842,4834,3798,4410,4661,2892,2949,1292,299,3010,3478
a01z79RA,1643,2414,1728,836,2841,325,4610,1592,836,477,3768,1634,222,3732,1856,1974,1172,3102,1547,17
a09pQmVk,1181,2163,1181,1523,1310,4771,2811,4771,2985,3821,4439,1306,5512,5828,3040,4213,2178,5760,4463,4439
a0BqPuGQ,2154,2154,1004,3272,1004,898,561,1116,561,1212,3560,1728,601,3913,1116,3097,601,2052,2522,3150
a0N4pmzR,868,2195,3914,19,798,3914,3010,3501,5519,5899,366,4410,5090,3836,5773,3649,3558,5938,3693,2242
a0PJoeMG,1023,508,5147,3706,4709,508,5870,3033,4709,1144,5729,763,43,3082,917,507,2332,3290,3608,4868
a0S7fWCE,709,4074,3203,3934,2050,5714,2605,939,4074,4416,980,2390,3297,2050,121,5987,3549,2238,4442,5579
a0rw4YDe,547,5690,4709,5746,43,547,507,5729,1023,5690,1434,48,2524,685,4868,73,48,5729,4940,3471
a18WHJMD,3921,1396,2238,672,4229,307,307,3471,890,110,2327,1534,2858,2904,1557,3339,3034,568,5783,1858
a1C0WsKg,3623,5821,5523,5715,2115,187,3146,5657,1820,1881,327,2081,1827,5465,3981,4560,1596,1127,845,4069
a1CDLg2S,2174,5835,3732,3742,2394,2174,5195,1936,968,3518,5699,4818,2861,836,3742,5352,537,5747,87,2009
a1JHKdlq,3397,3255,1075,392,868,3255,3271,2915,2242,546,4380,366,2842,746,1363,4647,5497,868,3271,2640
a1dsh9iz,2642,1393,2043,1393,5443,5907,4828,2694,5258,2598,2414,2199,4591,4511,2798,781,735,1440,4224,4126
a1ult6jR,621,1506,2743,767,1458,1899,5956,1977,5946,1151,981,4690,3026,1504,4065,5135,3948,2571,981,4150
a24rmFCe,1001,5540,1331,2129,5171,820,3562,4117,4066,2392,611,2048,2378,853,758,1785,5386,5804,5910,1184
a28CXTGD,125,205,1030,3792,3661,3223,5287,2852,5720,757,1918,750,4446,4805,2467,582,1538,205,5698,1030
a2GuyqNU,394,4947,1999,5235,3301,2421,1720,3845,56,2895,5587,2919,2183,2317,1472,208,456,3104,1531,5513
a2R6nMCO,3975,1563,2288,133,3792,3080,3301,3088,2831,2661,2816,3570,142,2369,2380,4993,461,290,1922,4469
a2lYy9k4,5248,1463,5768,2660,757,4021,4773,1960,3278,4240,2404,2179,252,3224,1426,3792,4446,4279,4699,5503
a3AiFobO,79,2468,1180,768,1307,4889,4100,4143,1378,5588,1795,3238,2686,4100,5804,5539,5269,2878,1118,2618
a3CLNWJm,1244,3238,1323,768,3460,5992,768,4678,4634,1425,5805,5503,3947,497,758,2477,32,1661,45,280
a3L750PF,4832,5904,4226,2443,3764,2055,3911,5282,4258,4485,5408,1149,4127,664,4654,4258,3827,3912,1839,4697
a3SmFnIt,3665,4008,1992,3590,4008,4253,834,3812,2976,4254,5903,3590,4452,518,1606,1866,2565,4253,1038,3519
a3c0FQ7L,2120,1227,4831,5320,4211,802,1090,4660,1873,674,957,4697,5791,2729,2599,801,4997,4056,4603,2599
a3s1NFgw,775,2395,3779,5950,4916,2387,5612,936,1668,2387,5950,2486,5949,2788,3758,5409,3841,5268,1976,2388
a43HEeoC,2791,2108,837,4828,4511,2609,5389,1893,4591,1712,4303,459,633,5487,4725,4084,2067,2668,423,4885
a5OPQ7n0,1202,2495,5821,5259,1726,1202,2819,1339,1364,3072,5567,5711,3252,857,5524,3380,102,2407,4138,5080
a6Fh1cjN,5150,1178,3518,968,4417,5638,4209,3173,1580,1547,5699,4209,1178,2929,2550,2174,3173,3738,5150,702
a6gfTVmc,2631,2585,1816,4173,2727,3892,1520,4414,1752,2775,4724,5679,4791,1828,2947,5373,4414,3892,4791,4173
a6wsALVg,143,2693,143,1588,2897,2897,64,2441,4315,3730,2673,4315,1944,862,3315,63,4949,4085,1987,5453
a7hwejE1,999,2494,5465,2393,5781,3050,999,544,3254,3810,594,3252,594,3050,2495,5705,5542,2492,4436,3901
a8GL2JMd,489,3225,4361,4616,489,5343,4576,2481,5394,4316,2446,5167,3521,1585,2157,3521,1585,3430,3936,3613
a8ODsvLb,2068,1884,2068,746,1915,3349,3174,3060,746,3359,5944,5585,2278,4079,4237,4006,3349,4647,3409,756
a8y1bH9Z,581,714,1062,5242,2533,3762,5529,2458,5481,2037,405,749,218,4550,3761,5286,3762,2533,5989,2262
a90et8RK,806,4393,4274,4393,2514,975,5481,1153,134,3726,413,3864,1589,2138,3599,119,5514,2618,3863,3281
a90zBycD,5529,2281,4027,4001,2434,4866,5909,3975,4866,3875,1662,5584,5885,4338,2281,208,2037,5192,785,649
a9DRGH2o,620,3318,1179,3876,3078,138,4860,3713,3130,1301,3396,5989,1564,695,684,2941,3662,4115,2533,3396
a9IRlDCi,828,2882,4135,3819,4909,5612,4136,5268,3954,3520,5142,298,2345,5475,5142,1569,433,3512,4055,5694
a9dbCjKB,2907,4234,148,4800,3800,5212,990,3619,1570,3437,4354,3519,1570,2473,5211,3269,267,4858,5566,434
a9rNgueA,4733,2376,3387,5582,1033,5120,6000,5791,2698,4253,4253,241,5868,4604,3919,3519,1037,2046,3008,2599
aAP9IKfN,1576,2040,1226,3008,4685,4800,1540,1277,1658,5256,3260,1037,3106,1962,990,4785,2866,5606,5842,2599
aAv0r86u,974,2055,5695,4480,682,974,1849,4702,4649,302,4733,1730,936,5476,796,352,2865,1313,3485,3711
aAzw5E3v,1775,3053,5986,1658,1975,4354,2375,5566,4451,1567,1570,4970,3388,5986,3828,1668,3763,1569,3912,667
aBPA985N,5076,4211,437,105,5785,3712,4701,1389,3690,1798,2057,802,2030,5688,4832,4369,1422,3055,262,5165
aBehbNcy,2603,1901,5887,474,5166,3585,3585,5566,1552,2868,5314,4858,5693,2600,705,2501,5671,1570,1570,5913
aCJDYzWh,4470,3282,750,4430,3045,1538,5991,3743,2299,70,2299,1332,1030,1410,5022,617,1581,2467,158,2404
aCOBm2H4,1791,2382,289,2073,5349,4870,4534,99,4590,1469,2148,358,4801,3565,2914,2924,3167,2705,4091,1791
aCertdhK,2895,1697,1773,1697,2175,2802,5768,774,1563,2053,757,757,1375,4021,5146,774,2483,1117,1636,573
aD1Wf8nB,1846,1062,620,2996,689,46,5321,1071,4312,5935,9,1594,4365,4550,695,650,2533,4689,5306,5896
aDWVtdEz,3939,1440,3324,3324,2803,2269,3336,2269,87,4159,4511,2929,3996,4181,5900,185,1207,321,4209,3663
aDdFwHUv,3306,2448,1678,3306,3781,2465,2553,2578,3201,2160,3119,891,4402,3852,4600,3119,334,5080,4046,3040
aDhdu8sV,5497,2470,5585,3024,808,602,2842,226,4348,756,112,4403,4647,3524,3797,2068,1099,756,2640,1188
aEBcMRQw,1336,469,3715,60,1520,3708,4851,1182,469,5849,1968,991,5221,1968,3715,905,3221,5928,4739,4769
aEZXn0hd,433,2388,2882,3620,2396,4452,5696,4257,3195,1939,3954,3920,3666,4536,725,4135,5853,2396,4017,5475
aFKUjVhq,2600,3437,5566,5581,2473,1609,1570,2375,1570,5475,4858,1991,4858,1569,1605,1901,2376,4451,474,1837
aFblhJAu,3665,989,834,1992,4254,3847,3590,3228,1866,3590,4008,3250,4452,3589,3847,4766,4290,4243,2056,517
aFr8WPTj,1657,3053,5986,1975,4451,669,4970,1775,3388,5411,1668,3799,3485,5986,3820,3711,1775,2375,3763,1313
aGQkqg1p,693,693,4518,4203,4518,5187,3552,781,1217,3321,3552,2091,4736,3988,4379,5777,3596,4379,564,2091
aGfFU5Kw,1210,944,4607,2196,5494,1753,545,2420,4748,2420,4328,675,3407,3542,5620,3626,3683,2044,545,3994
aH0vjyw7,2101,89,5891,3398,3523,3518,444,2111,5891,4717,4428,3491,1263,4711,4950,2822,702,752,2101,3652
aH8pkxfw,5276,5276,4178,5401,255,3728,3305,2625,2090,2800,3942,5244,602,2532,3641,4060,2771,5968,4210,694
aHoAYQTc,3082,3090,763,5690,2875,4530,5729,2506,5383,1110,5690,5383,507,525,4141,547,2141,2524,3082,686
aI2UrH5y,155,1110,308,3418,789,508,3290,2524,2876,3082,1170,5072,3033,1397,5870,3877,5147,3058,5870,2332
aIJRiOfc,3472,5338,3472,1857,5960,3034,3786,1424,5856,110,3632,3170,1518,597,228,3242,3897,1434,2151,1424
aIzeZjlA,3169,1204,442,1946,2506,2450,4569,5377,2307,3606,5316,2316,815,1478,4522,2078,2305,3417,5813,1333
aK6L1mZs,471,5798,471,1070,3230,3343,4426,1523,5756,2419,1818,2912,25,628,5656,244,5533,1995,4494,1818
aKT1uMeH,2683,736,736,5937,5962,4434,2551,2683,2034,759,5563,5937,1875,1208,194,1208,5892,90,2197,2480
aKeCpTf4,1938,4728,1763,3375,2898,1274,2898,234,186,1820,1523,2591,1113,3161,4046,326,4183,1938,1182,4409
aL4shrje,140,2569,3171,5828,1146,3433,3171,4817,5414,3505,3031,2755,5512,2178,2569,3031,3145,4728,140,5782
aLFI4YTj,425,425,4741,2578,177,4437,1715,3461,2522,1584,1691,3766,3280,1691,3280,4627,4310,2522,4439,2592
aLQiY16s,2808,2479,1916,4053,866,4050,4767,1145,472,1996,1448,1562,5367,176,1647,1879,593,5024,1617,1996
aLcW2yvr,2949,3010,798,4410,868,5519,4380,366,808,3798,96,3693,5773,5773,4983,4834,4410,19,3478,19
aN5BAt9g,5397,3939,4837,4808,1660,3172,4181,2008,4704,4435,3344,2008,962,4837,3172,3636,3324,4435,2586,2460
aNStQPl6,5478,5478,1617,3429,731,1944,5400,556,1944,3730,4465,5185,745,531,4204,2735,5942,1345,556,2633
aNgvBPhT,1520,3160,1520,3031,3160,5859,2670,2632,1599,3653,1817,2569,5174,5782,1586,2670,5414,2569,3412,4433
aO3tEMKV,2154,3272,5809,2491,5923,4584,751,4554,1981,1006,3532,3243,2007,5563,4465,5962,2124,2974,3272,5387
aORVF8KY,2010,4209,2010,1912,2009,2271,4177,2418,3344,2974,2367,3276,5962,1634,3451,2446,3574,1128,2577,4877
aOfgK1r4,3488,1909,792,5947,4692,4782,4339,2234,831,5310,5431,2192,4943,3886,3463,2574,494,3885,4468,2885
aOiXjNvr,2192,3497,1132,2574,3095,4474,2192,609,3488,3439,3435,1652,3628,3192,91,3886,4691,183,3353,3192
aP4rO3bU,2725,4585,3640,2172,2721,61,4151,2900,4743,4449,1251,5376,4751,4372,130,2194,2546,5448,5265,3354
aPCK3XFg,3355,4041,1826,3294,3748,353,3698,5265,4588,245,2344,4467,5164,410,3669,2191,579,4571,180,5499
aPEz9pDY,3058,1143,2161,2161,3192,1073,86,4220,764,2192,4941,3192,658,2023,4408,879,4941,2238,5064,1343
aPOKUSVW,3241,5730,1433,4072,3404,2506,4484,5383,3089,5614,4530,4141,2205,1723,5063,2315,917,3581,1270,2359
aPwjdHei,202,4867,917,548,5366,885,2449,3706,598,1502,5199,3210,160,160,4529,2122,4456,4148,1810,3214
aQOESKgf,3808,5997,815,1417,3808,4408,4879,3895,3424,4484,1745,4041,1630,4371,917,5592,559,4071,2739,1258
